x,y,sensor_value,acc_weight,acc_weight_reading,confidence,acc_variance,variance
1100.0,400.0,0.15,3.369233625386951e-05,1.7700254104616927e-06,0.9999999998597395,1.7197126330707516e-08,0.0
1100.0,450.0,0.19,3.381356141012599e-05,2.0451884284287836e-06,0.9999999998809018,2.2742265699955613e-08,0.01
1100.0,500.0,0.24,3.38947205618248e-05,2.3956192505131475e-06,0.9999999998932892,2.9321004779400678e-08,0.01
1100.0,550.0,0.3,3.390563849858432e-05,2.8062170221734144e-06,0.9999999998948563,3.6837651315355475e-08,0.01
1100.0,600.0,0.36,3.3764700214608705e-05,3.234634646975988e-06,0.9999999998727771,4.484810049694514e-08,0.01
1100.0,650.0,0.41,3.337240501726869e-05,3.6166000064430237e-06,0.9999999997846377,5.2423375113428574e-08,0.01
1100.0,700.0,0.46,3.266434556931528e-05,3.88412595235909e-06,0.9999999994516994,5.830102901218091e-08,0.01
1100.0,750.0,0.5,3.1660245097978986e-05,3.990944478216439e-06,0.9999999980064284,6.135194177925733e-08,0.02
1100.0,800.0,0.51,3.0479033384869312e-05,3.933116903847188e-06,0.9999999913557931,6.111035891582095e-08,0.02
1100.0,850.0,0.51,2.930553336167254e-05,3.7526933469647602e-06,0.9999999648702834,5.800721252245931e-08,0.02
1100.0,900.0,0.49,2.832353086639239e-05,3.5203317230644e-06,0.9999998911370317,5.3142348863389794e-08,0.02
1100.0,950.0,0.47,2.7651423014864592e-05,3.3047804016833612e-06,0.9999997690998375,4.775859253764378e-08,0.01
1100.0,1000.0,0.45,2.7313018929081377e-05,3.1450580578594093e-06,0.9999996651348538,4.2748295843680574e-08,0.01
1100.0,1050.0,0.43,2.724868926967553e-05,3.039242266862265e-06,0.9999996408007295,3.8430876073650536e-08,0.01
1100.0,1100.0,0.41,2.7341403937213926e-05,2.9533323754693265e-06,0.9999996753582145,3.4632508916838036e-08,0.01
1100.0,1150.0,0.39,2.7424634214856237e-05,2.842219163573528e-06,0.9999997036258809,3.09510316386193e-08,0.01
1100.0,1200.0,0.37,2.726636237932478e-05,2.670086144928752e-06,0.9999996476511156,2.7045236439572086e-08,0.01
1100.0,1250.0,0.33,2.6566176726805173e-05,2.421508892096041e-06,0.9999992515924822,2.281504250922789e-08,0.01
1100.0,1300.0,0.3,2.5016553507830647e-05,2.102384744661147e-06,0.999996302173801,1.8415013344394247e-08,0.01
1100.0,1350.0,0.27,2.243524824865085e-05,1.7350006752962793e-06,0.999957232615913,1.4140956413016417e-08,0.01
1100.0,1400.0,0.24,1.8900147859280485e-05,1.3513722681075565e-06,0.9992066868444329,1.0288023502349004e-08,0.0
1100.0,1450.0,0.22,1.478393692256299e-05,9.8618524724481e-07,0.9873262803135826,7.0595664532934394e-09,0.01
1100.0,1500.0,0.21,1.0640377381093943e-05,6.693953991000958e-07,0.8959373112891621,4.5423913010556885e-09,0.02
1100.0,1550.0,0.21,6.998777471103409e-06,4.1975101894207594e-07,0.6243019282998805,2.7212753204114613e-09,0.05
1100.0,1600.0,0.22,4.1865583265939205e-06,2.417110646849007e-07,0.29552267578358804,1.5064496487039323e-09,0.1
1100.0,1650.0,0.24,2.269605319515297e-06,1.271873658718543e-07,0.09782772728759481,7.651073070200821e-10,0.12
1100.0,1700.0,0.24,1.1123455756790345e-06,6.091337631026049e-08,0.024425614398021156,3.5432963878477036e-10,0.13
1150.0,0.0,0.06,1.9121676603060517e-05,6.118017946619724e-07,0.999329597784025,8.649703970396348e-10,0.0
1150.0,50.0,0.06,2.2970861892290152e-05,7.470835809217185e-07,0.9999736961625174,1.3163224432136847e-09,0.0
1150.0,100.0,0.07,2.6071675598389456e-05,8.680265919553317e-07,0.9999987408760951,1.9802929376501344e-09,0.0
1150.0,200.0,0.08,2.9769518200957807e-05,1.0741535265613048e-06,0.9999999796875505,4.5274436148789135e-09,0.0
1150.0,250.0,0.09,3.070244666501498e-05,1.1805497981428637e-06,0.9999999934221606,6.837146349006861e-09,0.0
1150.0,300.0,0.1,3.1353413258097e-05,1.3106348671883392e-06,0.9999999970660545,1.0146943756639919e-08,0.0
1150.0,350.0,0.13,3.191291891524877e-05,1.4840790802861214e-06,0.9999999985538742,1.4636680488322003e-08,0.0
1150.0,400.0,0.16,3.248432668431329e-05,1.7222229619150077e-06,0.9999999993068692,2.0416182256301275e-08,0.01
1150.0,500.0,0.25,3.370871444766765e-05,2.457430661268193e-06,0.9999999998628002,3.593632712963211e-08,0.01
1150.0,600.0,0.38,3.464193292795538e-05,3.470860865530078e-06,0.9999999999616555,5.5135784006809975e-08,0.01
1150.0,700.0,0.49,3.451568253466749e-05,4.318740080194934e-06,0.999999999954345,7.07626088232023e-08,0.02
1150.0,800.0,0.54,3.303686479290183e-05,4.490793058884349e-06,0.9999999996638128,7.341172306522411e-08,0.02
1150.0,850.0,0.54,3.202525007379578e-05,4.3228391242814915e-06,0.9999999987472464,6.960829626909595e-08,0.02
1150.0,900.0,0.52,3.1058557401811834e-05,4.075304207914668e-06,0.9999999957617933,6.388402132477642e-08,0.02
1150.0,950.0,0.5,3.028071451775155e-05,3.828419747283869e-06,0.9999999890019702,5.762358809080252e-08,0.02
1150.0,1000.0,0.48,2.9766306276265006e-05,3.632338708165443e-06,0.9999999796097718,5.177574403756982e-08,0.01
1150.0,1050.0,0.46,2.9511910689492546e-05,3.491361044642771e-06,0.9999999724377737,4.6641249392115305e-08,0.01
1150.0,1100.0,0.44,2.9439416786130128e-05,3.371657888555874e-06,0.9999999699801626,4.199110631593387e-08,0.01
1150.0,1150.0,0.42,2.93886762664912e-05,3.2243582823834015e-06,0.9999999681347579,3.7376642470376245e-08,0.01
1150.0,1200.0,0.39,2.9102047675131682e-05,3.009488171905788e-06,0.9999999554513195,3.245152706423805e-08,0.01
1150.0,1250.0,0.36,2.8239229374694838e-05,2.71000996094898e-06,0.9999998802520137,2.7159845230881637e-08,0.01
1150.0,1300.0,0.32,2.6464645388690342e-05,2.33390814358919e-06,0.9999991665632695,2.1731843175858187e-08,0.01
1150.0,1350.0,0.29,2.3598764628254898e-05,1.908488478507969e-06,0.9999853373742105,1.653957499617595e-08,0.01
1150.0,1400.0,0.26,1.9752997937747378e-05,1.4716980752261363e-06,0.9995895005972906,1.1929198849907902e-08,0.01
1150.0,1450.0,0.23,1.5346715702621244e-05,1.062890509941992e-06,0.9909692903021114,8.12063196619591e-09,0.01
1150.0,1500.0,0.22,1.0971040098893633e-05,7.140919308192611e-07,0.9097871296983973,5.188836396521916e-09,0.02
1150.0,1550.0,0.21,7.169953737599447e-06,4.434616048412396e-07,0.6420787863270909,3.0906415231515976e-09,0.05
1150.0,1600.0,0.23,4.263744723723383e-06,2.531353837812881e-07,0.30464650676530314,1.7031216310830425e-09,0.1
1150.0,1650.0,0.24,2.2995283023299817e-06,1.3218809584334737e-07,0.10028956696063107,8.62006640970818e-10,0.12
1150.0,1700.0,0.24,1.122195452762733e-06,6.291027489498023e-08,0.024854665269859133,3.9821007646116475e-10,0.13
1200.0,0.0,0.05,1.9147075981575003e-05,5.921181089100815e-07,0.9993424955963054,7.632141388568379e-10,0.0
1200.0,50.0,0.06,2.2492711982459494e-05,7.053885258850764e-07,0.9999593833749337,1.1889741662397487e-09,0.0
1200.0,100.0,0.06,2.500614440131794e-05,8.015411467454688e-07,0.9999962634913897,1.8500635019872723e-09,0.0
1200.0,150.0,0.06,2.668030069403234e-05,8.842749110070653e-07,0.9999993371829304,2.907486764438097e-09,0.0
1200.0,200.0,0.07,2.772606055454778e-05,9.65116141852542e-07,0.9999997874071754,4.604933775022371e-09,0.0
1200.0,250.0,0.08,2.8450299728931094e-05,1.0604024965834088e-06,0.9999999057219902,7.255948221454622e-09,0.0
1200.0,300.0,0.1,2.913038037089519e-05,1.1889239199779904e-06,0.9999999568963326,1.119743026263019e-08,0.0
1200.0,350.0,0.12,2.9938402315916635e-05,1.3712618270530004e-06,0.9999999833950428,1.672387707973308e-08,0.0
1200.0,400.0,0.16,3.092709666192783e-05,1.6293467097254873e-06,0.9999999950121781,2.4026782691230667e-08,0.01
1200.0,450.0,0.2,3.205757967377262e-05,1.9831798263003814e-06,0.9999999987980591,3.314269849334215e-08,0.01
1200.0,500.0,0.25,3.32388710371497e-05,2.442511717864769e-06,0.9999999997427382,4.387707886743404e-08,0.01
1200.0,550.0,0.32,3.4356858274724906e-05,2.99472199429778e-06,0.9999999999431889,5.5675504487325645e-08,0.01
1200.0,600.0,0.38,3.528806270000992e-05,3.594765028551886e-06,0.9999999999844577,6.74966841104651e-08,0.02
1200.0,650.0,0.45,3.590987582721649e-05,4.165791166251808e-06,0.9999999999935842,7.784404452918894e-08,0.02
1200.0,700.0,0.5,3.612203829844896e-05,4.616449077338486e-06,0.9999999999952729,8.509747320304287e-08,0.02
1200.0,750.0,0.54,3.588071467872642e-05,4.871974905163664e-06,0.9999999999933101,8.808787483029516e-08,0.02
1200.0,800.0,0.56,3.5227824182076414e-05,4.9053667654498e-06,0.9999999999830805,8.661132641046814e-08,0.02
1200.0,900.0,0.54,3.325549577680391e-05,4.487800088512221e-06,0.9999999997483597,7.440334452731807e-08,0.02
1200.0,1000.0,0.5,3.153935893247195e-05,3.967522303782207e-06,0.999999997677557,5.964267537124592e-08,0.02
1200.0,1100.0,0.46,3.076017684848988e-05,3.6232823894811525e-06,0.9999999938724732,4.755620682417652e-08,0.01
1200.0,1200.0,0.4,3.017493011419649e-05,3.1927691245448183e-06,0.9999999875024631,3.5928037480488635e-08,0.01
1200.0,1300.0,0.33,2.739453825552947e-05,2.459562270156736e-06,0.9999996936904776,2.354494888581754e-08,0.01
1200.0,1350.0,0.29,2.4435662267809063e-05,2.008433370846199e-06,0.9999934342373145,1.7762462303721046e-08,0.01
1200.0,1400.0,0.26,2.047105719890477e-05,1.548372125953764e-06,0.999769531266049,1.272102362105371e-08,0.01
1200.0,1450.0,0.24,1.5928374258543e-05,1.1192519656810166e-06,0.9937219583434969,8.614001123486026e-09,0.01
1200.0,1500.0,0.22,1.1413463322440566e-05,7.535350545216144e-07,0.9259868504662938,5.484180044765157e-09,0.01
1200.0,1550.0,0.22,7.484695548616888e-06,4.6956900911039756e-07,0.6735982184715676,3.2594735578468822e-09,0.05
1200.0,1600.0,0.23,4.4723027181617e-06,2.693681056248836e-07,0.32951154127255444,1.7944463281453177e-09,0.09
1200.0,1650.0,0.24,2.4276385738023383e-06,1.416036285343188e-07,0.11111354324552425,9.082929240525208e-10,0.12
1200.0,1700.0,0.24,1.1947719507673823e-06,6.79713170082463e-08,0.028126417989146058,4.2000145039599715e-10,0.13
1250.0,0.0,0.05,1.9113888578138456e-05,5.736847933357802e-07,0.9993255960517196,6.994880492917564e-10,0.0
1250.0,50.0,0.05,2.2001843607414063e-05,6.668914332201039e-07,0.9999371538307936,1.1031252998242027e-09,0.0
1250.0,100.0,0.05,2.400848675523168e-05,7.404941015228025e-07,0.9999900709879275,1.7621142022174412e-09,0.0
1250.0,150.0,0.06,2.523209260637783e-05,8.014403535445128e-07,0.999997021897489,2.8750702289142205e-09,0.0
1250.0,200.0,0.06,2.5971806086789917e-05,8.641525671592126e-07,0.9999986030458266,4.754561558260339e-09,0.0
1250.0,250.0,0.08,2.65814573418554e-05,9.469068760512378e-07,0.9999992636419509,7.826314681438583e-09,0.0
1250.0,300.0,0.09,2.7340656454722635e-05,1.0694207453912543e-06,0.9999996750929052,1.2584623064985898e-08,0.0
1250.0,350.0,0.12,2.8390761997883917e-05,1.2525954752871608e-06,0.9999998991247935,1.9502455371438844e-08,0.01
1250.0,400.0,0.15,2.973746190781773e-05,1.518826550646131e-06,0.9999999788981939,2.891004304759934e-08,0.01
1250.0,450.0,0.19,3.129353545337033e-05,1.8896168792808643e-06,0.9999999968376398,4.085686658419548e-08,0.01
1250.0,500.0,0.25,3.292883495543093e-05,2.3776685399736216e-06,0.9999999996123536,5.4964452108636535e-08,0.01
1250.0,550.0,0.31,3.45029572525966e-05,2.9738132051967913e-06,0.9999999999535365,7.029185490452374e-08,0.02
1250.0,600.0,0.38,3.5874441911270214e-05,3.6343595068605064e-06,0.9999999999932496,8.529049073377562e-08,0.02
1250.0,650.0,0.45,3.6900661092106685e-05,4.2786333492117605e-06,0.9999999999984827,9.79749714883802e-08,0.02
1250.0,700.0,0.51,3.7450800342476316e-05,4.805015162179528e-06,0.99999999999933,1.0638666937016416e-07,0.02
1250.0,750.0,0.55,3.7441427883620696e-05,5.12429938570771e-06,0.9999999999993205,1.0924023118938828e-07,0.02
1250.0,800.0,0.57,3.687883928508089e-05,5.196073060947728e-06,0.999999999998433,1.0643970653497995e-07,0.02
1250.0,850.0,0.56,3.5877299237982675e-05,5.04719027734784e-06,0.9999999999932773,9.91363581938787e-08,0.02
1250.0,900.0,0.55,3.463372207114499e-05,4.759109538683972e-06,0.999999999961217,8.924927949112929e-08,0.02
1250.0,950.0,0.53,3.336933575384776e-05,4.429623472223706e-06,0.9999999997837542,7.870602670903168e-08,0.02
1250.0,1000.0,0.51,3.2269925564861515e-05,4.130756365069593e-06,0.999999999085213,6.881205002359354e-08,0.02
1250.0,1050.0,0.48,3.144763776859649e-05,3.885723860474507e-06,0.9999999973933046,6.002708358245572e-08,0.02
1250.0,1100.0,0.46,3.091898440232985e-05,3.673576713089047e-06,0.9999999949619126,5.2156260360598473e-08,0.01
1250.0,1150.0,0.44,3.0579795146561936e-05,3.4525103390800106e-06,0.9999999923559473,4.4757197953461414e-08,0.01
1250.0,1200.0,0.4,3.018038694885834e-05,3.184894405206803e-06,0.9999999875844562,3.751383612800783e-08,0.01
1250.0,1250.0,0.36,2.934217453726991e-05,2.8520121525840123e-06,0.999999966347102,3.0409776263581076e-08,0.01
1250.0,1300.0,0.32,2.7660051064326923e-05,2.4568915555054077e-06,0.9999997712916701,2.3678850098702058e-08,0.01
1250.0,1400.0,0.26,2.104784745762076e-05,1.5734733127344587e-06,0.9998571924806781,1.2520106398950294e-08,0.0
1250.0,1450.0,0.23,1.656199248228207e-05,1.152300382050164e-06,0.9958395735251566,8.436179554960828e-09,0.0
1250.0,1500.0,0.22,1.2019131755607131e-05,7.877446907622006e-07,0.9442657683863666,5.361677000821337e-09,0.01
1250.0,1550.0,0.21,7.996629154007088e-06,4.994607347900419e-07,0.7214124885067588,3.189184140255401e-09,0.04
1250.0,1600.0,0.22,4.858126971293774e-06,2.9209041281991993e-07,0.3760570418881988,1.7605381825078362e-09,0.09
1250.0,1650.0,0.24,2.688072965998712e-06,1.568583310910018e-07,0.13446995934988148,8.949542960584413e-10,0.12
1250.0,1700.0,0.24,1.3526059920446318e-06,7.709115860308713e-08,0.03590472119925958,4.162023469192136e-10,0.13
1300.0,50.0,0.05,2.221707524875071e-05,6.473083012843202e-07,0.9999480398280692,1.1163633903643882e-09,0.0
1300.0,100.0,0.05,2.395999692677143e-05,7.053001196550951e-07,0.9999895985213675,1.8078553706263224e-09,0.0
1300.0,150.0,0.05,2.496815144442075e-05,7.509521565061215e-07,0.9999961189784863,3.0347811798857593e-09,0.0
1300.0,200.0,0.06,2.5595339542583785e-05,8.00459853767777e-07,0.9999979408616876,5.207696089313462e-09,0.0
1300.0,250.0,0.07,2.6211360970868563e-05,8.729765351587751e-07,0.9999989118758239,8.91493823552061e-09,0.0
1300.0,300.0,0.08,2.707764386603507e-05,9.88391471720617e-07,0.9999995674957595,1.4883903038919839e-08,0.0
1300.0,350.0,0.1,2.8300998205803233e-05,1.1677179587526995e-06,0.9999998883253183,2.3864876528542834e-08,0.01
1300.0,400.0,0.13,2.9853938312270456e-05,1.4343035797560236e-06,0.9999999816315169,3.643774071972667e-08,0.01
1300.0,450.0,0.18,3.1627369079677316e-05,1.8122931057625908e-06,0.9999999979217805,5.2767384292403074e-08,0.01
1300.0,500.0,0.23,3.3482164656515184e-05,2.3188740980212853e-06,0.999999999814015,7.235561516010373e-08,0.02
1300.0,550.0,0.3,3.527729619094938e-05,2.9498409032554418e-06,0.9999999999842198,9.385949768303809e-08,0.02
1300.0,600.0,0.37,3.687017198651642e-05,3.6638917027855447e-06,0.9999999999984128,1.150747119893766e-07,0.03
1300.0,650.0,0.44,3.810627986891653e-05,4.376740184829037e-06,0.999999999999751,1.3319729201371592e-07,0.03
1300.0,700.0,0.51,3.8826322258086594e-05,4.975751957179209e-06,0.9999999999999177,1.4542004476996996e-07,0.03
1300.0,750.0,0.55,3.890624823832562e-05,5.355694249141612e-06,0.9999999999999273,1.4975132273959402e-07,0.03
1300.0,800.0,0.57,3.831448324781102e-05,5.460672253269774e-06,0.9999999999998188,1.4573290050587233e-07,0.03
1300.0,850.0,0.57,3.714746892861917e-05,5.308377893144609e-06,0.999999999998947,1.346613645208035e-07,0.03
1300.0,900.0,0.56,3.561347562844749e-05,4.980280045045959e-06,0.9999999999901994,1.1912028425975516e-07,0.03
1300.0,950.0,0.54,3.3971152540726914e-05,4.5823371214975264e-06,0.9999999999037977,1.0202161510384836e-07,0.02
1300.0,1000.0,0.51,3.2459876620832445e-05,4.199622887318141e-06,0.9999999992845197,8.564972929869902e-08,0.02
1300.0,1050.0,0.49,3.125305656774949e-05,3.870056156900975e-06,0.9999999966735044,7.116847007244682e-08,0.02
1300.0,1100.0,0.46,3.043065119401663e-05,3.5867492676791836e-06,0.9999999908313795,5.8727739470407835e-08,0.02
1300.0,1150.0,0.43,2.9945840664713015e-05,3.3192790933698036e-06,0.9999999835422131,4.794970940782024e-08,0.01
1300.0,1200.0,0.39,2.958461579207067e-05,3.036301630114537e-06,0.9999999747058229,3.842770955715406e-08,0.01
1300.0,1250.0,0.35,2.8964378962571836e-05,2.718233890998732e-06,0.9999999477338561,2.998036406158e-08,0.01
1300.0,1300.0,0.31,2.7628075682180402e-05,2.359985909847288e-06,0.9999997630664167,2.263357962472467e-08,0.01
1300.0,1350.0,0.27,2.5230639599058748e-05,1.9694633145667058e-06,0.9999970175301064,1.647196701064745e-08,0.01
1300.0,1400.0,0.25,2.1726362649638382e-05,1.5655196083138662e-06,0.9999200463988185,1.1517622377944789e-08,0.0
1300.0,1450.0,0.22,1.743451288221319e-05,1.1746946135071883e-06,0.997700293536343,7.700019080257464e-09,0.0
1300.0,1500.0,0.21,1.2928279091167347e-05,8.25111798510871e-07,0.9645793218463278,4.886208853357839e-09,0.01
1300.0,1550.0,0.21,8.80875784611864e-06,5.38627518766536e-07,0.7879204868726467,2.9164328625413986e-09,0.03
1300.0,1600.0,0.22,5.494793093607762e-06,3.2487779340331423e-07,0.4530679907589862,1.6218493450526389e-09,0.08
1300.0,1650.0,0.23,3.13109720730564e-06,1.8024662044579655e-07,0.17793650370053005,8.331927401677782e-10,0.11
1300.0,1700.0,0.24,1.627891931411669e-06,9.168706858443836e-08,0.05158528278717833,3.927434548687667e-10,0.13
1350.0,0.0,0.04,2.1047468757111808e-05,5.862613739595533e-07,0.9998571469740455,8.234649828997693e-10,0.0
1350.0,50.0,0.04,2.3815962096416073e-05,6.617680447937029e-07,0.9999880649514922,1.2767566577711183e-09,0.0
1350.0,100.0,0.04,2.5638130113345375e-05,7.139597127129397e-07,0.9999980291356231,2.067085805032046e-09,0.0
1350.0,150.0,0.04,2.672150667416765e-05,7.531431152724731e-07,0.9999993657009812,3.5203389461222033e-09,0.0
1350.0,200.0,0.05,2.743844301475359e-05,7.96227067244985e-07,0.9999997080795446,6.190646930808777e-09,0.0
1350.0,250.0,0.05,2.8152392645376286e-05,8.625242552572625e-07,0.999999867939798,1.0906447440946837e-08,0.0
1350.0,300.0,0.07,2.9100928116649282e-05,9.719240424242093e-07,0.9999999553932651,1.87482845528292e-08,0.01
1350.0,350.0,0.09,3.036651827015442e-05,1.146088283653133e-06,0.999999990088318,3.091658219782594e-08,0.01
1350.0,400.0,0.12,3.191077615093293e-05,1.4105820009708328e-06,0.9999999985499162,4.847256426130938e-08,0.01
1350.0,450.0,0.16,3.363127238518252e-05,1.7939512358675808e-06,0.9999999998477287,7.197690268476912e-08,0.02
1350.0,500.0,0.21,3.540903810636338e-05,2.319632101887936e-06,0.9999999999868997,1.010887134763386e-07,0.02
1350.0,550.0,0.28,3.7128880783224215e-05,2.9895627033799596e-06,0.9999999999989174,1.3421320760033026e-07,0.03
1350.0,600.0,0.36,3.867057706380387e-05,3.7649759075547603e-06,0.9999999999998953,1.6831980770376675e-07,0.04
1350.0,650.0,0.44,3.988904097759032e-05,4.556904042958955e-06,0.9999999999999846,1.9910774077728777e-07,0.04
1350.0,700.0,0.51,4.061460275506083e-05,5.239520427358574e-06,0.9999999999999952,2.2170739486875917e-07,0.05
1350.0,750.0,0.56,4.069359702456921e-05,5.688631564986421e-06,0.9999999999999958,2.3193731590276605e-07,0.05
1350.0,800.0,0.59,4.005556610862326e-05,5.82977362518007e-06,0.9999999999999881,2.2775519286162394e-07,0.05
1350.0,850.0,0.59,3.876373903366077e-05,5.669062605983971e-06,0.9999999999999093,2.1018943194369408e-07,0.04
1350.0,900.0,0.57,3.701067069467797e-05,5.287080175437366e-06,0.9999999999987103,1.831103424506434e-07,0.04
1350.0,950.0,0.55,3.5061127254667065e-05,4.799057487962876e-06,0.999999999978616,1.5181751094964984e-07,0.04
1350.0,1000.0,0.51,3.3182035556954884e-05,4.3060964452892896e-06,0.9999999997225772,1.211726087388409e-07,0.03
1350.0,1050.0,0.48,3.1595310105896614e-05,3.864970105490039e-06,0.9999999978358663,9.426976638676585e-08,0.02
1350.0,1100.0,0.44,3.0448427567767362e-05,3.4871979951738813e-06,0.9999999910275581,7.218881949149499e-08,0.02
1350.0,1150.0,0.4,2.977019308378786e-05,3.1572940584019642e-06,0.9999999797038566,5.462837476286196e-08,0.02
1350.0,1200.0,0.36,2.940644076933633e-05,2.8521475593126462e-06,0.9999999687930389,4.07760825556823e-08,0.01
1350.0,1250.0,0.32,2.8989773381181768e-05,2.5511722705584224e-06,0.9999999492488004,2.988281041877448e-08,0.01
1350.0,1300.0,0.28,2.8016816692578806e-05,2.239014112564481e-06,0.9999998462304929,2.1415134851806626e-08,0.01
1350.0,1350.0,0.25,2.6043086933992765e-05,1.9074095816776434e-06,0.9999987028195036,1.49715425013853e-08,0.0
1350.0,1400.0,0.23,2.2903435463432014e-05,1.558681586239495e-06,0.9999720187629727,1.0186495392538457e-08,0.0
1350.0,1450.0,0.21,1.8820711243916237e-05,1.2076444423777993e-06,0.9991577269171315,6.712514889869528e-09,0.0
1350.0,1500.0,0.2,1.4327526433282976e-05,8.780724213984862e-07,0.9834716120490898,4.247811136778945e-09,0.0
1350.0,1550.0,0.19,1.004806786389646e-05,5.941973159891973e-07,0.8670596445472705,2.553016028739345e-09,0.02
1350.0,1600.0,0.21,6.469196870414548e-06,3.7188387387977944e-07,0.5667421006596656,1.4406791559208887e-09,0.06
1350.0,1650.0,0.23,3.8153648240687005e-06,2.1427135277088398e-07,0.2524362050969273,7.557486164006963e-10,0.1
1350.0,1700.0,0.24,2.058484546072102e-06,1.1328382834001351e-07,0.08120075788388981,3.657629333193653e-10,0.12
1400.0,0.0,0.03,2.38282886615321e-05,6.343434369223043e-07,0.9999882042207479,1.0440313787941486e-09,0.0
1400.0,50.0,0.03,2.7082923722883607e-05,7.155775280358886e-07,0.9999995699605503,1.5984584314185884e-09,0.0
1400.0,100.0,0.03,2.9312886595561774e-05,7.712865193416404e-07,0.9999999651716135,2.575510847163106e-09,0.0
1400.0,150.0,0.03,3.07160499354441e-05,8.117956758777048e-07,0.9999999935310862,4.411591601842632e-09,0.0
1400.0,200.0,0.04,3.165766040029127e-05,8.540202177894893e-07,0.9999999979998969,7.872012140578098e-09,0.0
1400.0,250.0,0.04,3.249019866248754e-05,9.17295355486054e-07,0.9999999993121345,1.4144492872725313e-08,0.0
1400.0,300.0,0.05,3.344018731903741e-05,1.0220743985687043e-06,0.9999999998032741,2.4859807125510702e-08,0.01
1400.0,350.0,0.07,3.458812295623631e-05,1.1919998608165977e-06,0.9999999999586916,4.1978094398551895e-08,0.01
1400.0,400.0,0.1,3.590876953591571e-05,1.456870278318447e-06,0.999999999993574,6.749741480895504e-08,0.02
1400.0,450.0,0.14,3.732725905853506e-05,1.85196546414369e-06,0.9999999999991942,1.0297274819886027e-07,0.02
1400.0,500.0,0.2,3.87619651490989e-05,2.4089572823459405e-06,0.9999999999999091,1.488561031021094e-07,0.03
1400.0,550.0,0.27,4.014031160336031e-05,3.136812043467375e-06,0.9999999999999897,2.0369792790110925e-07,0.04
1400.0,600.0,0.36,4.138574768693502e-05,3.998525662631068e-06,0.9999999999999987,2.633717565275595e-07,0.05
1400.0,700.0,0.53,4.3008483557453525e-05,5.69172364801355e-06,0.9999999999999999,3.664646401939903e-07,0.07
1400.0,800.0,0.61,4.250326032888555e-05,6.421089002464818e-06,0.9999999999999998,3.8894616793618154e-07,0.08
1400.0,850.0,0.61,4.12872400334506e-05,6.25069440417662e-06,0.9999999999999984,3.597259551543356e-07,0.07
1400.0,900.0,0.59,3.956506608403717e-05,5.800653304513579e-06,0.9999999999999741,3.0999319139573784e-07,0.06
1400.0,950.0,0.55,3.755302967098082e-05,5.198682879426004e-06,0.9999999999994252,2.502122336877466e-07,0.06
1400.0,1000.0,0.51,3.5496342361205283e-05,4.566958626982023e-06,0.9999999999884241,1.9090730576315718e-07,0.04
1400.0,1050.0,0.46,3.363346007511786e-05,3.985996578766992e-06,0.9999999998481758,1.3939928292415785e-07,0.03
1400.0,1100.0,0.41,3.216933094244002e-05,3.48888871570002e-06,0.9999999989586793,9.871135072134967e-08,0.03
1400.0,1150.0,0.37,3.1218408399294964e-05,3.076169445554548e-06,0.999999996526442,6.851456359755638e-08,0.02
1400.0,1200.0,0.32,3.071073327072065e-05,2.7326714476649594e-06,0.9999999934887246,4.6881343237724616e-08,0.01
1400.0,1250.0,0.28,3.032520655491264e-05,2.4361350964043817e-06,0.9999999895789852,3.167031898095187e-08,0.01
1400.0,1300.0,0.25,2.9541625657250628e-05,2.160456443355785e-06,0.9999999733876499,2.112706385706851e-08,0.01
1400.0,1350.0,0.22,2.783625401364049e-05,1.8808616337951335e-06,0.9999998118926763,1.3934010500950201e-08,0.0
1400.0,1400.0,0.21,2.4930633515186433e-05,1.5826185684287356e-06,0.9999959710166553,9.095231693449784e-09,0.0
1400.0,1450.0,0.19,2.0944209494468303e-05,1.26793955308601e-06,0.9998442151357816,5.860164422051131e-09,0.0
1400.0,1500.0,0.18,1.635588215329695e-05,9.552252643346574e-07,0.9952353859650704,3.694730064278542e-09,0.0
1400.0,1550.0,0.18,1.1803162354807014e-05,6.703401095065038e-07,0.9382298665732332,2.2485999201140044e-09,0.01
1400.0,1600.0,0.19,7.840823433085355e-06,4.3522647123678115e-07,0.7073290686192566,1.3013433176812393e-09,0.04
1400.0,1650.0,0.21,4.7819923968871654e-06,2.601781079715734e-07,0.3668372070918505,7.0682625265926e-10,0.09
1400.0,1700.0,0.23,2.6721293891450734e-06,1.4270694297262057e-07,0.13299035769910705,3.5674506073078424e-10,0.12
1450.0,0.0,0.03,2.7693548102158922e-05,7.055477592232466e-07,0.9999997796119305,1.3422542837651585e-09,0.0
1450.0,50.0,0.03,3.170431300437468e-05,7.993751972884209e-07,0.9999999981146374,2.0517250508361162e-09,0.0
1450.0,100.0,0.03,3.456019116058725e-05,8.647152530913437e-07,0.9999999999570659,3.313690851651944e-09,0.0
1450.0,150.0,0.03,3.6420178924539315e-05,9.111741962232351e-07,0.9999999999969319,5.722947403288379e-09,0.0
1450.0,200.0,0.03,3.7633544193546464e-05,9.553960874960563e-07,0.9999999999994907,1.0351042910614082e-08,0.0
1450.0,250.0,0.03,3.8553782746842225e-05,1.0170961898804567e-06,0.9999999999998745,1.8921407380280172e-08,0.0
1450.0,300.0,0.04,3.942092475732593e-05,1.1183827194857773e-06,0.9999999999999676,3.392561502882669e-08,0.01
